Datetime,Content Type,Category,Sentiment,Score
2020-06-29 16:41:57,video,fitness,positive,75
2020-11-19 16:07:26,video,fitness,negative,0
2020-11-11 02:57:16,video,fitness,positive,50
2020-10-10 20:43:03,video,fitness,negative,0
2020-08-15 18:05:31,video,fitness,positive,72
2021-05-14 06:46:36,video,fitness,negative,0
2020-12-11 07:19:30,video,fitness,negative,12
2021-01-05 10:05:38,video,fitness,positive,50
2020-10-04 11:40:48,video,fitness,positive,65
2020-07-18 07:23:39,video,fitness,positive,75
2021-06-04 15:07:54,video,fitness,negative,15
2020-08-02 22:19:10,video,fitness,positive,75
2020-07-11 18:20:52,video,fitness,neutral,20
2020-07-16 06:34:54,video,fitness,positive,72
2021-04-14 03:58:34,video,fitness,positive,50
2021-02-15 04:21:43,video,fitness,positive,50
2021-01-09 11:32:28,video,fitness,positive,75
2020-06-18 20:29:35,video,fitness,positive,30
2021-05-31 21:59:58,video,fitness,positive,72
2021-01-24 03:19:05,video,fitness,negative,12
2020-11-19 07:04:26,video,fitness,positive,30
2021-06-10 22:10:52,video,fitness,positive,75
2021-05-07 08:27:22,video,fitness,positive,70
2020-08-24 15:26:16,video,fitness,positive,70
2020-09-08 21:28:06,video,fitness,neutral,20
2020-09-17 03:44:16,video,fitness,positive,50
2020-07-14 21:27:38,video,fitness,positive,72
2021-01-04 05:59:53,video,fitness,negative,10
2020-07-14 16:38:33,video,fitness,positive,70
2020-11-21 00:19:51,video,fitness,negative,0
2020-10-24 22:26:12,video,fitness,positive,70
2021-01-26 04:30:41,video,fitness,neutral,20
2020-08-27 16:18:54,video,fitness,positive,70
2021-04-02 19:12:34,video,fitness,positive,50
2021-05-07 18:14:54,photo,travel,positive,60
2021-04-26 05:28:18,photo,travel,positive,70
2021-03-28 16:42:08,photo,travel,positive,75
2020-11-25 18:26:39,photo,travel,positive,50
2021-04-13 21:14:58,photo,travel,positive,75
2021-03-27 15:49:46,photo,travel,negative,12
2021-02-26 05:43:43,photo,travel,positive,70
2021-05-10 19:28:47,photo,travel,neutral,20
2021-03-14 09:10:19,photo,travel,positive,50
2020-08-31 19:00:58,photo,travel,positive,72
2021-03-20 09:10:20,photo,travel,neutral,35
2021-04-04 09:01:02,photo,travel,negative,15
2020-11-14 04:59:51,photo,travel,positive,45
2021-06-04 08:52:48,photo,travel,positive,30
2020-09-26 06:57:04,photo,travel,negative,5
2021-04-18 16:22:13,photo,travel,positive,70
2021-06-15 14:22:38,photo,travel,positive,72
2021-02-03 16:47:52,photo,travel,positive,45
2020-08-16 05:02:07,photo,travel,positive,70
2021-01-05 20:17:54,photo,travel,positive,60
2020-11-19 20:14:50,photo,travel,positive,60
2020-11-14 01:13:50,photo,travel,neutral,20
2021-01-28 10:05:02,photo,travel,neutral,35
2020-06-23 21:25:21,photo,travel,neutral,20
2021-05-24 04:08:54,photo,travel,negative,12
2021-03-26 17:11:09,photo,travel,positive,60
2020-11-18 20:11:52,photo,travel,positive,70
2020-12-10 06:30:01,photo,travel,positive,30
2020-10-28 12:29:21,photo,travel,positive,72
2020-08-04 11:33:50,photo,travel,positive,75
2021-04-12 04:06:28,photo,travel,negative,10
2021-01-29 00:51:40,photo,travel,positive,70
2020-10-15 12:38:36,photo,travel,positive,50
2021-05-27 04:06:46,photo,travel,positive,45
2021-02-24 22:50:41,photo,travel,positive,72
2020-11-01 12:11:30,photo,travel,negative,10
2020-07-25 11:49:11,photo,travel,positive,70
2020-10-03 08:37:10,photo,travel,negative,0
2020-10-22 06:43:00,photo,travel,positive,75
2020-08-21 15:45:16,photo,travel,negative,5
2020-06-19 17:34:51,photo,travel,negative,12
2020-09-18 03:55:14,photo,travel,negative,0
2021-02-01 21:22:49,photo,travel,neutral,20
2021-01-03 02:34:31,photo,travel,negative,15
2021-04-12 06:43:48,photo,travel,positive,30
2021-01-23 19:20:22,photo,veganism,positive,75
2021-05-01 01:28:19,photo,veganism,negative,15
2021-02-12 05:19:04,photo,veganism,positive,70
2021-01-05 08:33:58,photo,veganism,positive,50
2020-10-11 09:18:52,photo,veganism,positive,72
2020-08-05 23:14:32,photo,veganism,positive,75
2020-12-20 15:01:34,photo,veganism,negative,15
2020-12-16 14:42:26,photo,veganism,neutral,20
2020-08-05 02:12:25,photo,veganism,positive,70
2021-04-16 20:22:23,photo,veganism,neutral,20
2021-03-06 15:17:42,photo,veganism,negative,0
2020-12-10 06:52:26,photo,veganism,negative,15
2021-03-22 04:41:06,photo,veganism,negative,5
2020-11-16 23:44:37,photo,veganism,positive,72
2021-05-27 01:15:14,photo,veganism,negative,0
2020-07-07 04:30:11,photo,veganism,positive,65
2020-10-06 01:29:47,photo,veganism,positive,75
2020-12-13 10:01:55,photo,veganism,negative,10
2020-09-23 19:36:24,photo,veganism,negative,0
2021-02-21 00:44:06,photo,veganism,positive,75
2021-04-24 05:46:07,photo,veganism,positive,45
2020-08-11 17:14:03,photo,veganism,neutral,35
2021-06-13 16:35:21,photo,veganism,negative,10
2020-09-22 04:15:25,audio,technology,positive,60
2020-07-11 02:41:19,audio,technology,positive,75
2021-03-08 10:24:02,audio,technology,neutral,35
2020-12-22 21:31:36,audio,technology,negative,0
2020-12-16 18:04:04,audio,technology,positive,30
2020-09-28 12:10:09,audio,technology,positive,30
2020-09-14 16:36:14,audio,technology,neutral,35
2021-06-15 10:20:40,audio,technology,positive,60
2020-12-17 17:41:18,audio,technology,positive,45
2020-12-13 04:31:00,audio,technology,neutral,35
2021-05-15 08:59:34,audio,technology,positive,75
2020-12-28 02:10:30,audio,technology,positive,75
2021-03-30 03:46:38,audio,technology,positive,65
2021-05-03 12:36:48,audio,technology,negative,10
2020-09-01 19:13:14,audio,technology,neutral,35
2021-06-18 06:56:09,audio,technology,negative,10
2021-06-04 05:14:36,audio,technology,positive,50
2020-11-18 01:26:17,audio,technology,negative,5
2020-09-17 22:35:46,audio,technology,positive,65
2021-04-10 21:57:44,audio,technology,neutral,35
2021-04-30 15:10:21,audio,technology,positive,70
2020-08-24 03:13:46,audio,technology,positive,30
2020-07-02 14:13:02,audio,technology,positive,72
2020-09-12 06:55:20,audio,technology,negative,0
2020-11-02 23:05:02,audio,technology,positive,30
2020-11-17 18:40:18,audio,technology,positive,70
2021-02-15 14:21:50,audio,technology,negative,15
2021-03-13 15:49:22,audio,technology,positive,45
2021-04-23 08:43:30,audio,technology,neutral,35
2020-12-21 23:59:48,audio,technology,positive,65
2021-03-16 19:58:12,audio,technology,positive,30
2021-06-13 04:55:23,audio,technology,neutral,20
2021-04-26 19:55:35,audio,technology,positive,30
2020-12-08 02:00:53,GIF,studying,positive,70
2021-05-02 22:17:33,GIF,studying,positive,60
2021-01-07 07:28:49,GIF,studying,negative,12
2021-06-02 08:03:44,GIF,studying,neutral,35
2020-10-31 05:40:41,GIF,studying,positive,30
2020-06-19 03:26:44,GIF,studying,positive,70
2020-12-17 14:37:10,GIF,studying,negative,12
2020-12-05 23:13:48,GIF,studying,negative,5
2021-05-23 15:29:47,GIF,studying,negative,12
2020-12-12 08:26:23,GIF,studying,positive,60
2021-03-19 09:31:06,GIF,studying,positive,72
2021-03-13 20:47:17,GIF,studying,negative,0
2021-05-02 00:58:42,GIF,studying,positive,65
2021-05-26 04:19:52,GIF,studying,negative,12
2021-06-06 15:49:36,GIF,studying,positive,75
2020-09-03 14:38:44,GIF,studying,positive,75
2021-06-14 01:08:03,GIF,studying,negative,10
2020-10-11 22:15:14,GIF,studying,positive,72
2021-05-20 11:25:43,GIF,studying,neutral,35
2020-07-04 14:39:33,GIF,studying,positive,75
2020-10-31 00:27:38,GIF,studying,positive,60
2021-03-16 12:06:28,GIF,studying,positive,75
2020-10-23 05:59:00,GIF,studying,negative,0
2020-08-07 19:24:34,GIF,studying,neutral,35
2020-06-23 04:35:32,GIF,studying,positive,30
2020-07-09 16:15:14,GIF,studying,positive,72
2021-01-11 02:47:56,GIF,studying,neutral,20
2020-08-25 18:40:28,GIF,studying,negative,12
2020-10-09 07:34:07,GIF,studying,positive,50
2021-03-17 09:43:39,GIF,studying,positive,72
2020-08-19 17:29:40,GIF,studying,positive,50
2020-09-04 11:27:46,GIF,studying,positive,30
2021-01-20 18:51:08,GIF,studying,positive,65
2021-05-24 01:33:19,GIF,studying,negative,15
2021-05-05 21:22:03,GIF,studying,positive,30
2020-12-27 02:39:05,GIF,studying,positive,75
2020-08-04 02:10:12,GIF,studying,negative,12
2020-10-31 23:18:26,GIF,studying,negative,10
2021-03-31 07:24:12,GIF,studying,negative,15
2021-01-18 19:58:03,GIF,studying,positive,70
2021-06-09 06:29:14,GIF,studying,positive,60
2020-11-16 08:06:11,GIF,studying,negative,5
2020-09-30 22:07:59,GIF,studying,neutral,35
2021-01-12 20:05:44,GIF,studying,negative,10
2021-02-15 00:22:21,GIF,technology,negative,5
2021-02-19 12:00:38,GIF,technology,negative,15
2021-05-04 17:10:23,GIF,technology,positive,60
2021-01-06 01:48:10,GIF,technology,negative,12
2021-06-03 17:28:33,GIF,technology,neutral,35
2021-05-11 08:42:52,GIF,technology,neutral,20
2021-01-03 00:47:41,GIF,technology,neutral,20
2020-07-31 04:48:36,GIF,technology,negative,0
2020-10-22 07:33:29,GIF,technology,positive,70
2021-01-11 19:15:49,GIF,technology,negative,12
2021-04-06 23:43:20,GIF,technology,positive,30
2020-12-13 15:48:17,GIF,technology,positive,30
2020-09-02 07:27:46,GIF,technology,positive,30
2020-09-03 10:02:21,GIF,technology,negative,5
2020-08-21 19:06:37,GIF,technology,negative,15
2021-03-04 08:26:21,GIF,technology,negative,10
2021-04-24 19:28:56,GIF,technology,neutral,35
2020-10-31 06:36:47,GIF,technology,positive,70
2020-07-28 18:02:11,GIF,technology,negative,0
2020-08-02 05:17:12,GIF,technology,positive,70
2020-06-21 13:28:36,GIF,technology,positive,45
2021-04-13 14:21:23,GIF,technology,negative,5
2020-11-13 12:42:04,GIF,technology,negative,0
2020-11-18 10:11:30,GIF,culture,positive,30
2021-01-22 18:05:14,GIF,culture,neutral,20
2020-12-17 11:13:40,GIF,culture,negative,5
2021-02-05 11:19:06,GIF,culture,positive,50
2020-12-14 18:30:21,GIF,culture,positive,60
2020-07-29 14:17:53,GIF,culture,negative,12
2021-03-16 23:36:24,GIF,culture,negative,10
2021-05-28 10:20:40,GIF,culture,positive,45
2021-06-02 18:35:00,GIF,culture,positive,50
2021-04-09 22:21:58,GIF,culture,positive,70
2020-11-26 23:19:32,GIF,culture,positive,70
2020-08-19 15:12:46,GIF,culture,negative,10
2021-01-03 06:44:41,GIF,culture,positive,45
2021-04-09 11:07:29,GIF,culture,neutral,20
2020-12-20 06:06:21,GIF,culture,positive,30
2021-06-13 08:03:18,GIF,culture,positive,60
2021-05-08 05:29:41,GIF,culture,positive,30
2021-06-09 02:37:16,GIF,culture,negative,12
2021-04-07 17:49:33,GIF,culture,positive,65
2020-09-10 20:10:19,GIF,culture,positive,45
2020-10-11 08:38:01,GIF,culture,positive,70
2021-03-11 06:04:18,GIF,culture,negative,0
2020-08-23 19:34:49,GIF,culture,positive,72
2021-03-23 07:48:46,GIF,culture,positive,72
2020-10-27 11:29:50,GIF,culture,positive,75
2020-07-04 09:04:13,GIF,culture,positive,45
2021-03-12 06:32:13,GIF,culture,positive,72
2020-12-28 02:08:54,GIF,culture,neutral,20
2021-05-18 14:46:38,GIF,culture,negative,12
2020-11-05 12:49:34,GIF,culture,positive,70
2020-10-14 10:50:57,GIF,culture,negative,5
2020-10-01 04:43:12,GIF,culture,neutral,20
2020-09-20 12:39:20,GIF,culture,positive,72
2021-03-17 13:19:38,GIF,culture,positive,70
2021-02-12 20:54:25,GIF,culture,positive,30
2021-05-12 21:18:19,GIF,culture,negative,12
2020-07-14 10:18:48,GIF,culture,positive,70
2020-08-27 15:55:14,GIF,culture,negative,5
2021-01-23 20:38:59,GIF,culture,positive,60
2020-11-03 05:46:51,GIF,culture,negative,15
2021-03-17 12:32:45,GIF,culture,positive,65
2020-06-30 05:58:28,GIF,culture,negative,15
2020-12-20 15:17:50,GIF,culture,positive,70
2021-01-20 08:26:37,GIF,culture,negative,12
2021-06-01 15:16:37,GIF,culture,positive,75
2020-09-03 02:40:28,video,veganism,positive,75
2021-04-13 04:24:39,video,veganism,positive,60
2021-06-13 04:01:52,video,veganism,positive,65
2020-08-22 20:43:51,video,veganism,neutral,35
2020-08-04 19:53:55,video,veganism,positive,45
2020-09-22 07:17:12,video,veganism,positive,65
2021-06-08 11:47:38,video,veganism,negative,12
2021-02-11 07:26:46,GIF,travel,negative,0
2021-01-24 12:30:25,GIF,travel,positive,70
2021-05-08 15:32:10,GIF,travel,positive,45
2020-08-04 18:19:03,GIF,travel,negative,10
2020-06-27 06:28:56,GIF,travel,negative,0
2021-05-31 02:00:48,GIF,travel,positive,30
2020-12-19 06:24:19,GIF,travel,negative,12
2020-11-06 07:28:19,GIF,travel,positive,72
2020-10-02 22:15:51,GIF,travel,positive,65
2021-04-02 06:32:36,GIF,travel,negative,12
2020-07-04 11:52:58,GIF,travel,negative,10
2020-10-25 01:41:42,GIF,travel,positive,70
2020-07-27 20:00:43,GIF,travel,negative,10
2020-09-15 10:12:45,GIF,travel,positive,70
2020-10-13 13:28:50,GIF,travel,positive,50
2021-05-15 10:13:32,GIF,travel,positive,75
2020-09-12 15:18:14,GIF,travel,negative,15
2020-10-30 20:33:44,GIF,travel,negative,12
2021-05-07 00:03:21,GIF,travel,positive,72
2021-01-14 18:10:23,GIF,travel,positive,70
2020-07-14 21:39:11,GIF,travel,negative,15
2020-12-10 21:30:41,GIF,travel,positive,75
2021-05-04 09:32:03,GIF,travel,positive,65
2020-09-04 00:21:55,GIF,travel,negative,5
2020-08-22 22:54:05,GIF,travel,negative,5
2020-07-29 15:32:07,GIF,travel,neutral,20
2021-03-06 18:46:34,GIF,travel,positive,70
2021-03-04 15:01:23,GIF,travel,positive,75
2021-04-12 22:19:29,GIF,travel,positive,70
2020-10-08 10:34:13,GIF,travel,neutral,35
2020-12-10 07:33:30,GIF,travel,negative,12
2020-07-14 11:49:00,GIF,travel,positive,70
2021-02-09 14:32:36,GIF,travel,positive,72
2021-05-11 04:33:20,GIF,travel,negative,5
2021-05-27 18:39:47,GIF,travel,neutral,35
2021-05-25 06:33:57,GIF,travel,positive,65
2020-10-08 16:50:09,GIF,travel,negative,15
2021-02-01 05:42:25,GIF,travel,positive,45
2021-06-05 23:43:54,GIF,travel,positive,70
2021-05-09 21:02:48,GIF,travel,positive,72
2020-07-20 04:04:23,GIF,travel,neutral,20
2020-08-17 15:44:27,photo,education,negative,10
2020-12-13 23:59:23,photo,education,positive,70
2020-10-08 09:30:55,GIF,cooking,positive,75
2021-02-11 09:03:13,GIF,cooking,positive,72
2020-12-13 21:32:15,GIF,cooking,positive,50
2021-03-01 14:33:28,GIF,cooking,positive,45
2020-12-15 18:12:47,GIF,cooking,positive,45
2020-12-15 21:31:52,GIF,cooking,neutral,35
2020-09-14 16:53:23,GIF,cooking,negative,12
2021-01-10 23:52:07,GIF,cooking,negative,5
2021-04-23 17:57:55,GIF,cooking,positive,72
2020-12-16 22:03:45,GIF,cooking,negative,10
2021-02-22 07:58:32,GIF,cooking,negative,5
2020-07-10 00:38:13,GIF,cooking,positive,30
2020-06-21 10:40:47,GIF,cooking,positive,70
2021-05-11 10:27:44,GIF,cooking,positive,65
2020-06-21 23:49:02,GIF,cooking,positive,45
2020-11-22 06:29:57,GIF,cooking,negative,15
2021-04-17 21:54:37,GIF,cooking,negative,12
2020-10-08 07:39:26,GIF,cooking,positive,30
2020-08-17 06:31:50,GIF,cooking,negative,15
2020-07-28 21:02:50,GIF,cooking,negative,12
2021-01-05 19:50:36,GIF,cooking,positive,70
2021-06-11 18:48:44,GIF,cooking,positive,70
2020-08-30 23:15:52,GIF,cooking,negative,15
2020-08-01 00:24:04,GIF,cooking,negative,5
2020-12-08 18:41:42,GIF,cooking,positive,30
2020-12-19 19:04:17,GIF,cooking,positive,65
2020-09-21 19:14:54,GIF,cooking,positive,30
2020-06-24 14:59:43,GIF,cooking,negative,12
2021-03-24 08:41:06,GIF,cooking,positive,60
2021-01-06 22:59:07,GIF,cooking,negative,0
2020-12-29 20:17:05,GIF,cooking,negative,15
2021-01-13 09:08:48,GIF,cooking,positive,75
2020-12-11 22:10:52,GIF,cooking,negative,0
2020-10-16 11:31:10,GIF,cooking,positive,70
2020-11-11 13:11:19,GIF,cooking,negative,10
2020-10-23 07:21:42,GIF,cooking,positive,70
2021-01-28 03:04:59,GIF,cooking,positive,50
2021-04-02 11:54:26,GIF,cooking,negative,0
2021-05-13 23:31:19,GIF,cooking,positive,60
2021-01-02 02:22:25,GIF,cooking,negative,15
2021-06-07 10:32:34,GIF,cooking,negative,15
2021-05-07 19:40:33,GIF,cooking,positive,65
2021-06-11 10:09:05,GIF,cooking,neutral,35
2020-09-20 16:21:57,GIF,cooking,neutral,35
2020-11-20 02:48:32,GIF,cooking,positive,72
2020-11-11 07:14:12,GIF,cooking,positive,70
2021-01-10 18:11:37,GIF,cooking,positive,70
2021-01-13 22:12:14,photo,cooking,negative,12
2021-02-06 22:21:53,photo,cooking,positive,70
2020-09-09 18:38:03,photo,cooking,negative,10
2020-09-14 11:04:34,photo,cooking,positive,75
2021-05-04 01:12:09,photo,cooking,positive,72
2021-05-03 05:54:32,photo,cooking,positive,75
2021-04-12 16:55:36,photo,cooking,negative,5
2020-12-10 04:32:22,photo,cooking,negative,5
2020-12-09 06:56:18,photo,cooking,positive,72
2021-05-01 10:36:58,photo,cooking,negative,0
2021-03-08 06:08:06,photo,cooking,negative,10
2020-11-18 04:59:16,photo,cooking,positive,60
2021-05-04 19:49:01,photo,cooking,positive,75
2021-02-18 10:15:02,photo,cooking,positive,60
2020-10-10 01:36:35,photo,cooking,negative,10
2020-12-31 01:40:20,photo,cooking,neutral,20
2021-02-20 06:03:31,photo,cooking,negative,5
2020-07-15 06:59:45,photo,cooking,negative,10
2020-10-29 17:17:45,photo,cooking,negative,12
2021-02-17 15:00:24,photo,cooking,positive,60
2021-03-24 23:03:02,photo,cooking,positive,30
2021-04-04 09:05:55,photo,cooking,negative,0
2020-07-26 10:40:25,photo,cooking,positive,65
2021-05-13 09:40:27,photo,cooking,positive,75
2020-06-28 21:00:39,photo,cooking,positive,30
2021-06-13 01:20:22,photo,cooking,positive,75
2020-09-26 13:52:24,photo,cooking,positive,50
2020-10-01 22:05:34,photo,cooking,negative,0
2020-11-12 08:21:56,photo,cooking,positive,45
2020-11-28 13:57:10,photo,cooking,negative,12
2021-03-13 09:21:59,photo,cooking,negative,15
2020-09-22 11:41:39,photo,cooking,neutral,35
2020-08-20 21:14:35,photo,cooking,positive,30
2021-05-15 17:20:40,photo,cooking,negative,5
2021-06-10 21:41:32,audio,"""food""",negative,15
2021-04-24 03:35:27,audio,"""food""",neutral,35
2021-01-19 13:38:26,audio,veganism,negative,0
2021-06-14 14:25:53,audio,veganism,negative,10
2021-03-19 12:51:43,audio,veganism,positive,75
2020-11-01 20:26:47,audio,veganism,positive,72
2020-08-12 10:02:41,audio,veganism,negative,5
2020-07-02 07:40:57,audio,veganism,positive,70
2021-04-14 15:21:37,audio,veganism,positive,50
2021-04-13 19:40:44,photo,science,negative,10
2020-07-22 12:49:34,photo,science,positive,65
2020-07-19 02:25:27,photo,science,positive,60
2020-10-07 06:19:48,photo,science,negative,0
2020-11-29 20:26:06,photo,science,neutral,20
2021-06-09 14:35:49,photo,science,positive,50
2020-11-21 00:23:35,photo,science,neutral,20
2021-04-23 18:04:24,photo,science,negative,5
2020-11-23 02:49:04,photo,science,positive,70
2020-10-21 06:19:36,photo,science,positive,65
2020-06-24 00:27:03,photo,science,neutral,35
2021-05-03 07:48:47,photo,science,negative,15
2021-02-01 16:53:21,photo,science,positive,70
2021-06-13 02:27:44,photo,science,negative,15
2021-04-10 21:53:57,photo,science,positive,30
2020-11-30 12:51:03,photo,science,positive,65
2020-11-15 08:39:49,photo,science,neutral,20
2021-02-19 12:36:58,photo,science,positive,50
2020-10-30 00:08:50,photo,science,positive,50
2020-10-30 01:04:20,photo,science,positive,75
2020-09-14 12:47:30,photo,science,negative,15
2021-01-05 15:57:31,photo,science,neutral,35
2021-02-09 18:05:54,photo,science,positive,60
2021-01-31 17:36:51,photo,science,positive,50
2021-02-12 14:23:03,photo,science,positive,70
2021-02-27 11:34:49,photo,science,neutral,20
2020-10-13 05:47:49,photo,science,neutral,20
2020-09-21 19:02:06,photo,science,negative,12
2021-05-02 02:32:23,photo,science,positive,72
2020-09-17 19:32:54,photo,science,negative,5
2020-06-21 15:06:32,photo,science,positive,70
2020-11-26 09:12:39,photo,science,positive,72
2021-03-01 05:56:40,GIF,dogs,negative,10
2020-09-27 16:34:51,GIF,dogs,negative,10
2020-10-30 16:52:32,GIF,dogs,positive,60
2020-11-09 19:15:34,GIF,dogs,positive,65
2020-07-21 21:38:39,GIF,dogs,negative,5
2020-10-19 21:50:19,GIF,dogs,negative,5
2021-03-25 09:59:58,GIF,dogs,negative,0
2020-12-19 00:43:09,GIF,dogs,positive,30
2021-04-14 14:47:35,GIF,dogs,negative,15
2020-08-08 13:17:00,GIF,dogs,neutral,35
2021-01-08 02:15:06,GIF,dogs,positive,75
2020-09-03 06:45:24,GIF,dogs,positive,60
2020-08-17 15:57:28,GIF,dogs,positive,45
2021-02-15 09:21:24,GIF,dogs,positive,45
2020-09-23 14:52:22,GIF,dogs,negative,0
2021-01-12 05:05:44,GIF,dogs,positive,60
2021-03-06 04:51:00,audio,public speaking,negative,15
2020-07-22 04:40:08,audio,public speaking,positive,70
2021-03-20 16:28:43,audio,public speaking,negative,10
